PlotKey,TreeKey,SpeciesCode,DBH,TotalHeight,Age_BH
219,ad7b51f0-e042-48f1-94ac-3003ece0eeeb,13,13.7,11.9,0.0
219,2264e5b8-4505-48d9-a840-ba19ca6d9453,13,12.1,11.0,0.0
22,ae55b1e5-bba3-4987-8b59-d5adb05672b1,74,23.6,17.5,0.0
22,0367e00f-3d50-4a80-b42a-e5c31385808e,38,23.8,10.5,83.0
22,29cd850b-3ecb-40df-b147-2c8bcd7ad1f8,74,15.5,16.6014935516567,0.0
22,6bec2a09-3972-4dae-a95e-9c29c0cfbf0d,38,22.7,13.5,0.0
22,76b505d6-ddfd-4365-886b-b569df76348b,20,13.4,6.9,0.0
22,69eeea2d-6820-45b9-bea8-5c2957464bae,20,7.6,5.1,0.0
22,e71989e0-3286-492e-bd4d-100e9146dabb,20,7.6,5.1,0.0
221,253b5e87-46b2-4a5b-b57b-f01d2c71881d,3,13.9,18.4,0.0
221,06715cc4-501c-4994-97dc-031cc3ee7386,3,18.4,19.2,0.0
221,5cbf2aa0-3ab1-47f2-90b4-806ac27e8e24,3,17.0,20.4,0.0
221,88a605df-7507-4c74-b6c9-e3f3259462ef,3,11.0,16.6,0.0
221,7802d3af-8bed-4ee2-85e2-14c0045ebb44,3,16.7,19.9,0.0
221,68c76e08-d944-48a4-ba85-a8136af8baec,3,15.3,18.5,0.0
221,74b071ba-c8ec-435e-99e4-b2af78132666,3,15.9,18.8,0.0
221,72c6b8db-c157-4873-8525-ab63fcdcd6b2,3,15.4,19.9,0.0
221,1de55269-f13c-4962-9663-b9ac88ae3db7,3,12.6,16.3,0.0
221,0d8b9826-6010-436d-93e4-2e531ea29980,3,13.6,18.1,0.0
221,7032cbef-99dc-48d0-86f2-8230083786e7,3,11.6,15.7,0.0
221,ced3409a-940a-4c0a-9ee8-bf4a5d1e1101,3,14.8,17.9,0.0
221,b3c8ed0f-8e13-41d5-96f5-0b5a65e72fd1,3,13.9,17.3,0.0
221,ca3eb006-ca3a-421f-ac4d-68ce17ee569c,3,15.6,19.6,0.0
221,0125cf1e-23e5-414d-9cf4-ab386e6046f2,3,12.0,17.5,0.0
221,e730c375-7161-4d24-9159-db467cc03f05,3,14.2,17.2,0.0
221,ae99ff23-9386-48d6-9dd2-f6a6ba8a17b7,3,13.4,16.3,0.0
221,67016523-8f52-438b-ac5d-acb29d36c494,3,15.6,18.2,0.0
221,1554cca9-832c-44a8-a5a4-cbebe4074afa,3,19.1,19.6,0.0
221,e4b8d4b4-288e-45a5-95a0-66bd21849e9f,3,14.7,18.8,0.0
221,9421d453-a649-4dc6-b064-bddcda1f2e2e,3,15.0,18.5,0.0
221,e0eb785f-d242-416d-a35b-86a57831237d,3,13.9,19.2,0.0
221,6facdc6f-e1f0-4df9-886a-dca36f586408,3,17.4,19.1,0.0
221,b8c046c1-94a0-4f0b-8121-2d0c9bfdc31a,3,9.6,13.7,0.0
221,d1f2c239-c0ca-4795-8afc-8b1a4d16a8f6,3,14.9,17.5,0.0
221,d2448f2d-20e9-42b6-b1ce-307b81488f36,3,13.1,16.6,0.0
221,8c4663ee-b904-4b99-8392-8f707068f825,3,16.8,19.4,0.0
221,ba35df2a-d8b3-4b37-8044-278f7e7d6715,3,16.5,18.4,0.0
221,4a98ae47-f442-4f51-a624-fbcb6abe1d13,3,12.9,18.6,0.0
221,06a884b0-1e1c-4f8d-8dd7-9a95b287a667,3,12.6,18.8,0.0
221,0cb6d977-8454-4840-a2a3-e4b0749e576a,3,19.5,18.9,0.0
221,62d39ad2-f755-443b-9f9d-6eae3f13b2df,3,12.7,16.2,0.0
221,1404024b-f924-412c-a60b-07c0dd9a1447,3,15.4,19.2,0.0
221,d9228298-500f-4fbe-93bd-d66f5925ad40,3,12.6,16.5,0.0
221,8988861e-fd4c-4a50-9ab0-f3f8c7c86460,3,12.3,18.1,0.0
221,84013502-0740-44f7-af26-e69cb9de9f9a,3,13.8,18.9,0.0
221,ff7fe794-fd7e-44c6-b7f7-25f960262007,3,12.7,15.6,0.0
221,e71f8b6c-6ab5-47e2-9b8b-2c76b57fe1ff,3,10.4,15.3,0.0
221,5d6f1d4a-8850-40f3-8081-72588e0d9c81,3,16.5,18.6,0.0
221,9b915b30-bbbe-47bd-82c3-f293b3cbc0a7,3,17.9,18.8,0.0
221,56b0214b-823a-477d-91a4-af5c97f805a0,3,19.7,18.1,35.0
221,ff96c0c2-7c8e-4d77-92fd-13528019cd4c,3,14.4,18.3,0.0
221,d6b28411-994d-44b1-ae73-380f44e097cc,3,13.6,18.0,0.0
221,17ddb975-ae21-4833-9ede-4b94fb23d306,3,12.8,16.8,0.0
221,f26fb35d-e9b3-4215-a96d-4fcdd5fd7fd7,3,15.6,20.0,0.0
221,78ac67dc-7d5f-4f40-9230-bd665c36335c,3,14.9,18.9,0.0
221,a84e5527-9777-471c-a899-5adac3a3cf43,74,9.1,15.0,0.0
221,6eef8dda-41e6-4253-8d08-d6b2dbd5c2f4,3,14.8,18.7,0.0
221,481ded28-ed88-46b4-9e1e-46672ecbe5b4,3,15.5,18.5,0.0
221,394f194b-2dbb-447c-b6ca-6b2abdd0e521,3,17.0,18.9,0.0
221,fb256cdc-e7f4-44b1-a248-caaa198c932d,3,14.6,17.2,0.0
221,5f4e7bbf-1b51-4a00-9daf-9320e01ba070,3,14.0,17.6,0.0
221,d867723d-f0f3-47f8-88b0-87f21e945f4d,3,16.7,18.5,0.0
221,b6847d41-968f-41f1-ad83-a76265364c76,3,11.1,16.2,0.0
221,e920456a-a5ec-43c6-8939-f80756ae936b,3,16.3,18.6,0.0
221,084a3c7b-7bdb-426a-a765-bf362494fb21,3,21.0,20.2,36.0
221,3cfcd804-def7-4056-b6a7-6b90fa2b78db,3,18.6,19.1,0.0
221,a11d324a-dbd2-4b94-8e34-367e6af6bd51,3,8.5,15.0,0.0
221,323b4629-2d46-4d83-9dd9-ade8ccd1e0b3,74,10.8,17.5,30.0
221,c3e76992-23c5-40d6-9412-70b69cc829f3,3,16.5,18.6,0.0
221,47bf966b-a296-45ce-8610-a2e436c30b88,3,14.5,18.5,0.0
221,762e6e0d-16a0-4260-bd84-f8ffa842ebfc,3,16.9,19.0,0.0
221,9ddaad37-6739-427a-9ce6-efee6b625988,3,16.9,19.3,0.0
221,06a5573a-0681-45cd-a32d-0d56a0e1286c,3,15.2,17.7,0.0
221,19ea26a2-5c16-42c8-b961-0cd496160aca,3,16.9,19.3,0.0
221,36f8ad90-f002-4762-8f40-d208bac640c8,3,17.1,18.5,0.0
221,f83ac06e-e4f9-4faa-b0a3-39fb46df779a,3,12.5,19.2,0.0
221,c57cd827-94a4-4ed5-8b82-8e130317adb9,38,8.2,13.1,0.0
221,789d8c5b-a565-48fc-996c-0ed7c848a951,74,19.5,19.3,33.0
221,03b6888a-7c8f-478b-8b7b-69851b454ee6,3,12.9,18.9,0.0
221,6c6b4086-97b5-4c4e-8fc5-3404efbed1d7,3,9.3,16.0,0.0
221,4299dc9d-d8a2-45ed-8a99-7af34b3afe9e,3,14.1,19.4,0.0
221,65aa6f95-3923-41dc-b198-dbd3457d01a9,3,14.2,19.5,0.0
221,8e38bbd5-1156-488c-b998-537c8d11e90e,3,14.1,17.5,0.0
221,8659c72c-9084-4bc7-a230-0c0d225060f9,3,13.4,18.5,0.0
221,2f7e0784-42c7-4b89-9206-5524144936ff,3,16.9,17.2,0.0
221,ede9ffac-947f-4ba0-a6eb-519110f57cd7,3,16.4,19.4,0.0
221,dcb0b7e6-cf87-413c-a4cb-f2514db6d43a,3,16.9,18.7,0.0
221,d482d9f9-8dbd-42ae-af27-6d646b76e374,3,12.1,18.9,0.0
221,4218ec0c-1a6d-44d1-bad7-eb84f2686680,3,12.5,17.4,0.0
221,5857172d-f255-405e-9132-7f52c1756a29,3,17.5,18.8,0.0
222,58be06ca-dcd7-4b3c-a94b-5822f993bbdc,3,16.0,17.7,0.0
222,fb860f58-375b-4fab-8905-fab408bc6955,3,13.7,16.6,0.0
222,7a2eea76-5401-4ba8-9239-d00197f323bd,3,9.8,15.0,0.0
222,067dde23-ef04-4270-93ff-1fa018843dfe,3,14.2,15.6,0.0
222,fe753e0b-d4fb-4564-8358-37060faa8e78,3,11.0,14.6,0.0
222,804b5bba-a9df-41e5-8d64-e4a5b38f5751,3,7.5,13.0,0.0
222,abb7584e-803b-48f0-b656-1512ac403b5e,3,12.6,14.4,0.0
222,b4462702-c34c-4f26-9151-abda211c8301,3,17.9,18.7,0.0
222,fbf6bdca-7681-4adc-87b8-fce09f70c000,3,16.1,17.7,0.0
222,33b5bb71-98db-40b3-9550-251150adf6d1,3,13.4,16.1,0.0
222,59795638-5ba9-46b6-ac8e-fb57251a2569,3,15.2,17.5,0.0
222,e776b88e-5e7e-4bed-bb07-a37dd760aa8e,3,18.8,17.6,0.0
222,b4329cca-3699-45ea-9f40-0d55d4a04811,3,11.4,16.7,0.0
222,ddb63514-4e2e-4b96-96d4-389c231f969b,3,7.3,12.7,0.0
222,0bb0e12a-bffe-48df-a5cb-874a3a80aa40,3,13.9,17.4,0.0
222,43e664a9-3183-42e7-964a-d3c83e6453bd,3,17.1,17.5,0.0
222,8cf5140a-4282-4b8c-ba6f-c0ab7436beb5,3,14.5,17.5,0.0
222,665a6c7a-59d4-4033-8fc9-bcc8eb6c1c53,3,11.4,15.9,0.0
222,29fc8a1e-db12-4a43-b99c-f4e8fbc5057c,3,18.6,18.5,0.0
222,e5999fad-8b12-4ecb-b2ba-e45b01c04fcf,3,8.7,15.0,0.0
222,3a9c78d4-ca06-495c-b126-32f0aad05423,3,12.9,16.6,0.0
222,f79b7f23-dc19-4599-b808-9f4232a11afd,3,17.8,17.5,0.0
222,e578126d-0707-4a00-b9ca-27d66a9ed414,3,16.3,17.7,0.0
222,9dbec4f0-0fbc-497c-bd2e-0994e6867ea0,3,13.3,17.1,0.0
222,e921ef95-3337-4560-ab85-0a81f6918f99,3,13.3,16.9,0.0
222,abc52d16-242b-4628-a628-26e455634047,3,12.3,16.0,0.0
222,33a66813-bbff-45e5-8f3d-52210a588d5b,3,13.8,14.7,0.0
222,a17944dd-6233-4df7-abf4-bf19970c9b72,3,15.8,17.7,0.0
222,d7419f3f-4480-441a-86ca-d906d6eddcae,3,10.9,15.8,0.0
222,32bb75ca-662d-4030-b3c4-536d663dddf7,3,12.0,16.3,0.0
222,4ad62aaf-d308-4558-b940-c4a9859c044f,3,12.4,16.3,0.0
222,2a8a9b72-837a-4734-8867-b3efd0daf1e8,3,9.8,14.8,0.0
222,b1bf5b80-9644-459b-9609-dc6da22159eb,3,12.8,16.9,0.0
222,a8d0cd2a-21eb-47aa-832f-dcbe83e6dd4a,3,18.4,17.0,0.0
222,7d56dd38-af13-44ea-b844-135bafb9ede8,3,10.0,9.9,0.0
222,1fcc4f66-ff13-4a8b-9e4d-c9e5f6c4b35d,3,15.1,16.8,0.0
222,f6fbd03d-84fe-479d-b00a-fdfbc6184a1e,3,12.4,16.6,0.0
222,4cd7abc4-6377-4c19-a15e-28e1a9fd602e,3,11.2,15.5,0.0
222,00fa6e97-f18d-4b91-ab7f-7b8266fa2fec,3,10.1,15.5,0.0
222,cdb7443c-43d9-4f35-bbb6-710cde1d7798,3,9.8,13.5,0.0
222,7cff294a-9ac5-4de9-8d0f-5a16b5818734,3,17.0,17.5,0.0
222,5236b96a-721c-490e-852b-23218a69a7cd,3,7.7,12.9,0.0
222,4bfda3bb-e21b-4d8e-aa7a-b5fd85f605f6,3,10.1,13.0,0.0
222,9f6e2b32-ce7d-4f97-80a8-e5239a2ae09e,3,9.5,14.5,0.0
222,cdfb4f01-7e0a-48cd-8b13-acfe1dd12aa2,3,8.7,12.7,0.0
222,d72494f5-66da-41e4-9652-621dd68f7d75,3,13.4,17.7,0.0
222,1bbb8aa5-7591-4308-a4c1-cc8f73be71d6,3,12.1,17.8,0.0
222,d8dc1137-5aa0-4ab8-b2d1-4e9c9bb37b98,3,12.1,16.7,0.0
222,4a138c68-9e86-4912-b438-6694add9dd64,3,17.3,16.5,0.0
222,fb1d6269-872e-402d-b675-7db19f891b53,3,10.3,11.8,0.0
222,189be73e-f54a-4ee6-8a73-e91b59d7afd5,3,18.8,17.9,36.0
222,7ec45f03-b286-4fbb-992d-3a47fa6778da,3,11.4,16.4,0.0
222,b876eee9-9785-44e4-b3d3-93651d09c186,3,17.6,18.1,0.0
222,3bb77487-6533-4f94-98cb-6a7685032390,3,9.1,15.5,0.0
222,1d237f92-f998-46dc-b811-9d82a2d51e7a,3,11.8,16.9,0.0
222,8fbb2b5f-348a-4987-99e1-0a636fcb0aba,3,13.5,17.0,0.0
222,5da5e995-9d5a-4e54-82f4-b6bf7e708d0e,3,15.8,19.1,0.0
222,43facd6f-6c8a-4ff6-a2b9-dd3c22218f4c,3,12.1,15.2,0.0
222,eaa8d013-5c34-48fb-ae60-17b668851f97,3,7.3,12.8,0.0
222,f771deaa-e078-4891-9a30-fe7c0228b0a7,3,11.6,15.2,0.0
222,7169d041-f922-428c-ac03-db82a6660f99,3,13.4,18.7,0.0
222,985a4fc4-f564-4599-860d-ac447edf9c34,3,14.1,16.7,0.0
222,b8b96875-3a0a-48c7-bdab-303763b8ef7b,3,11.2,17.1,0.0
222,0694536d-6e78-425d-813f-f78c0f45dd84,3,12.0,16.5,0.0
222,eca50505-d900-4b10-9563-70d7cfee031c,3,8.1,13.2,0.0
222,acf53355-e051-4651-ab97-76ab27d9620f,3,15.4,17.5,0.0
222,bde0f856-90f7-4187-b555-3cfcbcfb9190,3,10.3,16.1,0.0
222,88fb16e4-8497-4047-8141-a64cf320935d,3,10.4,16.3,0.0
222,b8b12042-662d-4b00-80f1-b3c82cf3523e,3,14.4,15.3,0.0
222,af5e9165-e99f-499c-8726-781c35545c40,3,9.3,14.7,0.0
222,900f7d35-11eb-4144-ad5c-abc8ddf739c9,3,10.2,14.6,0.0
222,9f9929d8-51c8-4a78-9532-2525dc2c1ea3,3,14.5,17.7,0.0
222,87160c9a-973f-4a6c-b8d8-25fd3568faf2,3,9.9,15.5,0.0
222,c08e0809-1d2b-4bfb-8e35-4100ffbed981,3,14.9,17.9,0.0
222,cbe603c5-af4f-4c45-b2a7-8662eacedb5d,3,16.3,18.0,0.0
222,a44d7801-d3e7-4ef5-addb-ed2e1aee6cb6,3,10.5,15.4,0.0
222,0cbaa532-8369-4067-97e0-d1e156147926,3,11.1,16.0,0.0
222,6be83a1d-3354-40c3-8e20-c8c48712672f,3,12.4,16.2,0.0
222,febb184a-8361-44fc-a6fb-a7d6e9f8ea42,3,16.1,17.9,0.0
222,f56471dc-e4b4-469f-ab28-4b46927b78aa,3,12.1,15.4,0.0
222,b5642ac3-b99e-4224-8ef5-3465d76e3096,3,12.5,15.2,0.0
222,ad9b73d3-a0f5-4383-bf45-a55b86ed6765,3,13.6,16.8,0.0
222,5420b2a1-d528-4a56-a8a8-3bd777fabc83,3,16.3,18.7,0.0
222,bd57996a-a323-49b6-95dd-3459225f2cb2,3,16.4,18.4,0.0
222,2600826b-eafc-4652-8736-88b39d9acad9,3,16.6,17.0,0.0
222,101fb9e4-6587-415a-9d10-d15cd7da6c88,3,8.3,12.5,0.0
222,44fdd589-a5ef-45f1-835d-9966cdd1ab11,3,11.2,18.5,0.0
222,3a39eb4a-473b-4dbe-ab3e-4e01d8301a73,3,11.3,16.7,0.0
222,0b4e2dcf-dd1f-47a8-b43f-154944ab34f0,3,13.3,15.9,0.0
222,0e865a25-0900-4ffb-8ae9-d30512a7f503,3,13.3,15.9,0.0
222,b6e1be7f-7002-4c94-ba45-692c988b38d1,3,11.0,16.2,0.0
222,ab7f1025-0064-432f-8739-ebfac5a8b57d,3,11.2,16.3,0.0
222,dd04a205-accb-43ff-b6e8-a61a43c7e29b,3,9.3,16.2,0.0
222,f2279acb-41c1-4b53-916b-4762450e9c41,3,14.7,15.4,0.0
222,e3c7ff10-38da-483d-ba64-d3daa8b7d54d,3,13.8,16.6,0.0
222,58eda8c6-015f-4dd6-b63e-f190742d38a5,3,11.0,17.0,0.0
222,25481efc-8800-4445-83d2-40f22a8f45e9,3,8.4,15.3,0.0
222,c73315f1-63ef-412d-a2ce-dfc1ade8ee3d,3,14.5,18.2,0.0
222,078a1dcb-d8e2-4be6-b3f1-cc532107166c,3,18.9,17.9,35.0
222,eebb4720-c874-4fb1-83ce-5a6309fe4ea8,3,13.6,15.6,0.0
222,6f04ac24-9180-4bec-8993-1a0915b6e5b2,3,14.2,16.2,0.0
222,ef1707a8-cac2-4976-8f1b-0c747d0bbd87,3,13.4,17.2,0.0
223,5cf995a6-c719-4e5a-b2af-3e244a01efd4,3,18.9,19.5,0.0
223,818abee0-b36e-4935-a48d-db71f30e4001,3,11.3,14.6,0.0
223,8cfa7aea-6383-4c5c-ba52-88b6c3451bc5,3,12.6,17.8,0.0
223,a15b1877-5c4c-4b74-b988-6001046a7b58,3,19.6,18.9,0.0
223,cafa7610-4a86-41c7-8315-603f8dd9aa90,3,9.7,13.0,0.0
223,d8b84717-d6e6-4bd2-bbd6-d83fc1d46e62,3,11.6,15.8,0.0
223,fafae08d-67f0-449f-8d8f-cc00be4cf0d5,73,17.2,18.0,32.0
223,4fee4ff0-8f26-4c47-9ca1-397b5e9af575,3,16.9,18.6,0.0
223,876f9a1a-4001-4806-921d-b71549aa5535,38,7.4,10.2,0.0
223,cff55e53-b17f-4465-b16a-5cd109b95f60,3,19.5,17.5,0.0
223,37da4e8f-841d-4e40-99d5-0d7d2f5a5b31,3,15.7,17.6,0.0
223,e4fc6a9d-6768-4758-be21-4c93332b6ea8,3,9.3,14.0,0.0
223,9350844b-cacd-4354-b9b4-f98120c9f549,3,12.1,14.7,0.0
223,e318ef1c-8163-45a1-8c09-3b6a4faec418,3,13.0,16.8,0.0
223,f746d7d9-ad19-4a6c-8409-6834c30e8a51,38,10.3,13.6,0.0
223,b4e63c62-fe07-43f1-938b-3a64ef440b2c,3,11.7,15.3,0.0
223,ac05c655-4132-427b-a33f-b341fb860b67,3,15.4,19.6,0.0
223,ecb6d3cf-56a7-48c1-8399-d4d1669eedd2,3,13.3,18.2,0.0
223,d00a7492-5f38-44b5-b0e8-4eaca7b0bd5d,73,16.0,15.0,37.0
223,65211fef-2a05-4ee4-bc1d-80fa3464e1f1,3,10.0,13.0,0.0
223,ea2f3f72-d0b4-4b50-b085-8cb7e560947e,3,12.3,18.9,0.0
223,219b2af8-e050-4267-8939-a604ef57fd97,3,13.3,19.0,0.0
223,4634b887-e07f-4337-a74b-9f09c7f916e5,25,8.1,10.8,0.0
223,31c5a8b4-5068-4ddb-b622-1d9b0d512502,3,16.7,18.6,0.0
223,7455a10d-c583-47f5-ac81-032fe694b3e6,3,12.3,17.5,0.0
223,82e52ed2-9b3e-411c-9503-f410d1771422,3,14.2,14.7,0.0
223,8065af27-d0f1-4c1a-845c-0339a82cb8bf,3,14.6,15.4,0.0
223,78f8bd1d-da6f-4033-ace1-1153581c3b25,3,11.6,17.0,0.0
223,665710fd-217f-45fb-85c9-9242fe7db6ea,3,15.2,19.5,0.0
223,eaba0833-6339-4014-b114-28e097dfaecd,3,12.4,15.8,0.0
223,6c5e59ff-ca38-42c7-90d2-ead6cbead8b5,13,8.6,9.3,0.0
223,d5829a8b-58f1-4032-81a8-c62e64084eae,3,11.0,17.0,0.0
223,236e118b-de89-47c9-a344-44431f99d7b7,3,11.2,17.8,0.0
223,ff271846-9fe6-489d-9897-36c9d517bf7f,3,20.7,19.3,0.0
223,46a8d6cc-23f2-40f1-8e21-9672fb85b190,3,9.8,14.2,0.0
223,563ee16a-ab50-4838-9136-6caab47d3e49,3,12.1,16.5,0.0
223,f5e7d298-d6a7-4250-9c46-3468d0ad6a56,3,7.4,12.1,0.0
223,e8bac046-672b-47cf-b7f8-31c592533d7a,3,10.7,15.0,0.0
223,60869895-2f95-4308-9f12-b308b7d3076f,73,11.6,13.3,0.0
223,5eb41dad-bdfa-4917-b7f8-6931885e5aee,3,15.7,19.9,0.0
223,10201aa8-a8fe-44a9-9cc1-2d6bbf543e70,3,14.7,18.6,0.0
223,4c3ba733-b789-4be7-bee3-73b433a5f416,3,11.1,15.6,0.0
223,4cb9eede-5580-4202-9849-031af86280b3,3,13.3,16.9,0.0
223,2fdd13cb-5429-40d2-9909-9c890c8e7def,3,16.7,16.7,0.0
223,83f741e2-f2e4-451b-b972-602fe0781d86,3,7.9,12.3,0.0
223,e73afd1d-de36-4072-843b-6930a06a0413,3,12.3,16.8,0.0
223,c32ca3d5-1081-4ae3-b9e1-909d66318dbc,25,8.8,11.8,0.0
223,dcb88188-d59b-438b-97d2-e21df39083e7,3,8.7,14.2,0.0
223,f53ffff9-c6b3-4124-a0bc-2c02121867f3,3,18.5,19.1,0.0
223,60de9906-4f67-415c-989b-78a1f8549536,3,10.6,16.2,0.0
223,591ebd23-ab68-404d-8569-b1113ec4e083,3,14.9,17.0,0.0
223,92c4c9a3-af14-4189-a545-97316a01b6fe,3,18.4,20.7,0.0
223,8e2c06af-9bc6-4033-9add-f95aae44a544,3,14.2,16.1,0.0
223,28b70b59-5128-4a3f-b5b6-1a9abd30286c,3,9.2,15.4,0.0
223,704828b9-cdca-4d43-b7be-1c7f9546cf31,3,12.2,15.6,0.0
223,69241055-0a12-4bb3-990d-ef8a88557916,3,18.0,18.5,0.0
223,0c0df506-7560-4804-8e9c-160b3a034c87,3,19.9,19.0,0.0
223,d06fb474-6c09-455d-be47-9575e3d186cc,3,18.3,19.1,0.0
223,d9b18d87-17d0-4e07-8e4a-65556875dd77,74,18.0,17.9,0.0
223,7028432c-b9cc-4bcf-ba04-29d52315ff6f,3,8.1,13.9,0.0
223,96ca6211-b489-4297-b823-4d85170184f6,3,17.5,20.2,0.0
223,c893fd4d-9e5e-44b2-8778-424b50ed7f6c,3,10.1,18.9,0.0
223,39d76ed1-77f6-4128-ba22-7aa406abccfc,3,14.6,19.2,0.0
223,41266691-6035-4dbe-b4ab-1e0a52a9c1bd,3,15.6,18.5,0.0
223,3fc7a673-01dc-422f-b918-4220eed2cc42,3,19.0,19.0,0.0
223,2acf2f91-1051-4160-828b-72d17ae0dece,3,8.8,13.2,0.0
223,9c704501-8198-4900-8908-098dd264cf05,3,22.4,19.2,40.0
223,87daf61b-b5ab-484b-a7b5-99e5ea0a46c5,3,16.9,17.7,0.0
223,29ae8f37-61f7-478f-b520-911f52d441e1,3,13.1,17.7,0.0
223,d0a92268-921e-4659-9e31-9dc3f6818c89,3,17.9,19.3,0.0
223,53e0c99f-fbd6-4c51-851a-468007ca6044,3,16.5,19.1,0.0
223,4ffb9855-c3b0-4f95-b917-600c56a0c3f0,3,10.6,14.7,0.0
223,a71a9b14-3289-49fe-a7bb-180b7db0fde6,3,12.6,17.5,0.0
223,ea2deea8-7b96-4c05-9b87-da7b11e593fe,3,13.3,18.4,0.0
223,f245beef-3804-4e3f-a4a3-169050cb40ff,3,12.7,17.7,0.0
223,8e9393a5-1b20-44a5-99cb-acb678500fea,3,13.1,19.3,0.0
223,33555f62-2086-4543-a6ed-bd30d85770ec,3,10.7,15.2,0.0
223,c1c8fc0e-de27-4e0f-9e4c-228ed5f7f3a9,3,18.5,20.2,0.0
223,bdb81244-89fe-45b1-add0-f568ce663404,3,21.3,19.0,37.0
223,23cdb806-e49d-49d7-9281-b9c6fc6c35ac,3,18.4,19.8,0.0
223,d71b2759-d0f9-4ae7-b495-256656b52780,13,7.7,7.5,0.0
223,cb9768f3-da1c-4d48-9529-79393b1c2645,3,15.2,19.3,0.0
223,bd8f40a5-ae97-4fa9-8ed2-fa963d5c3238,3,15.0,18.6,0.0
223,15073017-33b4-496c-aa64-59c4a52e49c2,3,19.3,14.9,0.0
223,fe04dcd0-9d06-47f6-8eb7-ec62c8148128,73,9.1,14.2,0.0
223,d6d96451-53fd-4533-bd55-62aecf98029e,3,9.2,14.6,0.0
223,e03a3060-2928-4d1f-9c0c-537aed8c31f3,3,16.3,18.4,0.0
223,3938e7da-1d05-4060-92d8-5dd2a7404ebd,3,20.7,20.0,0.0
223,cdc40856-2391-41b7-b3dd-0607c4c6648b,3,17.4,18.7,0.0
223,f8c70aa5-9b25-48c0-81f0-d0df44d065a5,74,10.3,15.3,0.0
223,7a834b32-c037-4526-8376-62f6cb2f7c9f,3,10.3,16.2,0.0
223,f5ae59d9-fcd4-476b-9e2c-71feee0d293b,3,16.1,17.8,0.0
223,7e2dba15-8921-4e3a-a043-afe9657f1f5b,3,9.3,14.8,0.0
223,a94a24ce-6982-46a1-9b51-fa978c898728,3,10.9,17.5,0.0
223,4f95ea0f-e45b-4199-8609-f9a36b76f75c,3,10.9,15.3,0.0
223,83a3eb47-9862-4139-8f0a-8a093ce84834,73,7.2,11.3,0.0
223,e8d5d223-f28d-4d3b-b954-e9eadc25a550,3,14.5,18.6,0.0
224,45651406-2605-45f8-a855-027df1a33d81,74,26.4,23.5,0.0
224,4652bdc9-a0c6-4f2d-b8e9-cdd6cefb385b,74,16.7,17.5,0.0
224,578c6f27-5fda-43ee-930a-98480006def3,74,24.2,25.7,0.0
224,59b15be2-1176-4e26-b788-a71366b9472b,74,20.8,25.0,0.0
224,7f49e20d-5aec-4f3e-9c28-14eb93493cb0,13,13.3,13.3,0.0
224,0ab8c5d1-e07e-4106-bdc8-595cbf11225b,13,12.5,12.8,0.0
224,cec1af5c-055b-413a-b27d-1885e43197ec,13,22.9,15.7,53.0
224,5be2c8f0-792b-4036-94c6-dd13b82d7b6b,74,27.0,24.8,0.0
224,d6a8425a-b8f1-4e57-9522-548459208afd,74,17.2,24.0,0.0
224,ca5bba07-6a27-493c-8f6b-43d850d3c6ea,74,14.5,23.1,0.0
224,adc0c7ad-4126-4cda-af2d-8ee909d5778a,74,25.5,24.4,0.0
224,eedf0edb-05bb-460d-ac34-b62ce4381318,74,15.3,21.0,0.0
224,66066dc9-3133-4b77-9706-ec0263233862,13,14.9,10.7,0.0
224,75301afe-7491-4e3a-be31-362270d3f6d1,38,10.9,12.6,0.0
224,4eaea3a0-760f-46d7-bce8-a8b60f84972f,38,8.7,13.4,0.0
224,124268e0-c33f-4112-86a3-f3e8d2bafd33,38,9.2,12.1,0.0
224,eca4123a-bb0b-4afa-bbeb-9ea572350c9a,13,9.8,9.9,0.0
224,7a076c67-bee8-41fe-a5a8-a31a8dfad256,13,17.4,13.3,0.0
224,9907a819-2e7b-48f1-973d-5022e4724ea4,13,10.1,9.6,0.0
224,f3b95cd3-1de1-48d5-8d31-77e6fba92ce1,13,20.7,16.8,55.0
224,eeeec5d5-1bc1-43ac-ad6e-065d7209f0be,13,14.3,13.1,0.0
224,b46f57c0-e264-447b-bdc5-fb013240a166,74,23.2,23.8,0.0
224,7df9a8fc-5fe5-4679-a517-5ef8aea163ce,3,26.2,21.2,0.0
224,33bf1e7b-70b5-4df1-ad57-14520224c046,12,22.5,15.4,0.0
224,ab236007-3cd8-4fcd-b252-51471a68d1ad,13,9.5,11.5,0.0
224,067c4371-81fc-40b4-a402-1003ec49d37b,74,24.8,24.7,0.0
224,9a9206c5-d46a-4ca9-8203-6ddfb01038cc,74,25.7,25.2,0.0
224,607d450f-5fa4-4686-91a6-bd868a1c265a,74,22.8,24.8,0.0
224,cc9105bc-08fc-4d28-a347-c697ec33e082,74,25.8,25.2,0.0
224,4888a8a8-ddcc-435a-8ed1-b3fd26e98566,38,12.0,14.6,0.0
224,8138dab6-bc9c-4ac0-a8f1-1ea6cb0b423d,38,7.5,9.9,48.0
224,87b3949d-bde8-4ccc-9a7a-43aba1648503,74,23.4,22.3,0.0
224,59aed4d5-e598-45c6-bac4-49f9f1fbab61,74,19.7,20.9,0.0
224,faf7a23f-e92d-4fae-ae65-87f372dd8bb8,74,21.6,22.0,0.0
